location_id,location_name,cause,intervention,population_age,predicted_icer_usd,predicted_icer_usd_median,predicted_icer_usd_lower,predicted_icer_usd_upper,predicted_icer_usd_25th_per,predicted_icer_usd_75th_per,region_min_icer,country_min_icer,country_max_icer,region_max_icer,total_ratio_count,kw_ratio_count,dalys_per_100k,prevalence_per_100k,burden_total,prevalence_total,input_per_year_per_test_cost,GDP_2019usd,efficacy,sensitivity,specificity,region_name,super_region_name,Status,u_l_ratio,intervention_type,cause_intervention,gdp_threshold_ochelak,gdp_threshold_pichon
200,benin,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",739,389,43,3331,186,840,,,,,,,9643,7502,46101.3,35864.2,58.2,1230,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,76.92,prevention,HIV/AIDS prevention,0.29,0.18
200,benin,Tuberculosis,Preventive therapy for TB,adults,1289,850,150,5469,465,1467,,,,,,,1235,27821,85235.4,1920792.5,3.45,1230,64,,,western sub-saharan africa,sub-saharan africa,eligible,36.38,prevention,Tuberculosis prevention,0.29,0.18
200,benin,HIV/AIDS,ART for prevention,adults,1318,723,88,6209,357,1478,,,,,,,1342,954,92635.5,65852.9,58.2,1230,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,70.39,art,HIV/AIDS art,0.29,0.18
200,benin,HIV/AIDS,ART for prevention,0 to 9 y,1828,1044,119,8600,474,2038,,,,,,,582,111,24183.3,4612.2,133.5,1230,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,72.09,art,HIV/AIDS art,0.29,0.18
200,benin,HIV/AIDS,PREP for heterosexuals,adults,10271,5645,494,47696,2582,11198,5778,29328,29328,39957,1,1,1342,954,92635.5,65852.9,28.8,1230,67,,,western sub-saharan africa,sub-saharan africa,eligible,96.49,prevention,HIV/AIDS prevention,0.29,0.18
200,benin,HIV/AIDS,PREP for MSM,adults,13346,7158,668,65254,3424,14655,5778,29328,29328,39957,1,1,651,322,44918,22202.2,28.8,1230,67,,,western sub-saharan africa,sub-saharan africa,eligible,97.63,prevention,HIV/AIDS prevention,0.29,0.18
162,bhutan,Syphilis,Antental syphilis screening,0 to 11 m,8,7,2,19,4,10,,,,,,,13289,0,1760.5,0,0.6,3328,,86,99,south asia,south asia,eligible,9.05,prevention,Syphilis prevention,0.2,0.29
162,bhutan,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,491,5924,3704.4,44680.6,11.27,3328,93,,,south asia,south asia,eligible,196.74,prevention,Tuberculosis prevention,0.2,0.29
162,bhutan,Malaria,IPT for pregnant women,0 to 11 m,281,232,74,732,162,357,,,,,,,3,98,0.342171066,13.04873904,3.6,3328,61,,,south asia,south asia,eligible,9.92,prevention,Malaria prevention,0.2,0.29
162,bhutan,Malaria,IPT for infants,0 to 11 m,570,471,153,1541,325,702,,,,,,,3,98,0.342171066,13.04873904,1.2,3328,30,,,south asia,south asia,eligible,10.06,prevention,Malaria prevention,0.2,0.29
162,bhutan,Tuberculosis,BCG vaccine against TB,0 to 4 y,628,416,73,2174,224,780,,,,,,,376,5903,245.7,3857.3,0.01,3328,80,,,south asia,south asia,eligible,29.86,prevention,Tuberculosis prevention,0.2,0.29
162,bhutan,Malaria,Malaria vaccine,0 to 4 y,1316,1138,354,3136,774,1715,,,,,,,5,185,3.046099038,120.6997229,8,3328,36,,,south asia,south asia,eligible,8.86,prevention,Malaria prevention,0.2,0.29
162,bhutan,Tuberculosis,Preventive therapy for TB,adults,1690,1178,236,6298,670,1972,,,,,,,610,6636,3415.2,37139.7,3.45,3328,64,,,south asia,south asia,eligible,26.73,prevention,Tuberculosis prevention,0.2,0.29
162,bhutan,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1801,956,114,8300,460,2096,,,,,,,2926,1443,387.6,191.2,58.2,3328,93.5,,,south asia,south asia,eligible,72.56,prevention,HIV/AIDS prevention,0.2,0.29
162,bhutan,Tuberculosis,Xpert TB test,all ages,2754,1905,303,10698,1051,3333,,,,,,,491,5924,3704.4,44680.6,12.1,3328,,64.6,99,south asia,south asia,eligible,35.33,prevention,Tuberculosis prevention,0.2,0.29
162,bhutan,HIV/AIDS,ART for prevention,adults,3433,1964,237,15569,912,3925,,,,,,,254,126,1421.6,706.9,58.2,3328,93.5,,,south asia,south asia,eligible,65.75,art,HIV/AIDS art,0.2,0.29
162,bhutan,HIV/AIDS,ART for prevention,0 to 9 y,4876,2785,296,22883,1223,5511,,,,,,,231,14,295.5,17.5,133.5,3328,93.5,,,south asia,south asia,eligible,77.25,art,HIV/AIDS art,0.2,0.29
162,bhutan,Malaria,Bed nets,all ages,5136,4419,1352,12631,2996,6491,,,,,,,3,90,22.13521525,679.3660482,0.72,3328,44,,,south asia,south asia,eligible,9.34,prevention,Malaria prevention,0.2,0.29
162,bhutan,HIV/AIDS,PREP for heterosexuals,adults,18390,10124,868,87409,4569,19951,,,,,,,254,126,1421.6,706.9,28.8,3328,67,,,south asia,south asia,eligible,100.64,prevention,HIV/AIDS prevention,0.2,0.29
162,bhutan,HIV/AIDS,PREP for MSM,adults,20696,11185,1052,102494,5281,23336,,,,,,,186,86,1039.3,482.2,28.8,3328,67,,,south asia,south asia,eligible,97.39,prevention,HIV/AIDS prevention,0.2,0.29
121,bolivia (plurinational state of),Syphilis,Antental syphilis screening,0 to 11 m,12,10,3,30,7,15,,,,,,,5829,0,18365.5,0,0.6,3566,,86,99,andean latin america,latin america and caribbean,eligible,9.22,prevention,Syphilis prevention,0.91,0.53
121,bolivia (plurinational state of),Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,499,17620,59977.3,2116532.5,11.27,3566,93,,,andean latin america,latin america and caribbean,eligible,196.74,prevention,Tuberculosis prevention,0.91,0.53
121,bolivia (plurinational state of),Malaria,IPT for pregnant women,0 to 11 m,226,187,60,593,131,287,,,,,,,2,133,5.467859389,418.5508567,3.6,3565,61,,,andean latin america,latin america and caribbean,eligible,9.88,prevention,Malaria prevention,0.91,0.53
121,bolivia (plurinational state of),Malaria,IPT for infants,0 to 11 m,459,378,123,1240,263,559,,,,,,,2,133,5.467859389,418.5508567,1.2,3565,30,,,andean latin america,latin america and caribbean,eligible,10.06,prevention,Malaria prevention,0.91,0.53
121,bolivia (plurinational state of),Tuberculosis,BCG vaccine against TB,0 to 4 y,614,405,71,2082,222,763,,,,,,,380,6869,5741.1,103841.6,0.01,3566,80,,,andean latin america,latin america and caribbean,eligible,29.19,prevention,Tuberculosis prevention,0.91,0.53
121,bolivia (plurinational state of),Tuberculosis,Xpert TB test,all ages,861,623,124,3034,370,1070,,,,,,,499,17620,59977.3,2116532.5,12.1,3566,,64.6,99,andean latin america,latin america and caribbean,eligible,24.37,prevention,Tuberculosis prevention,0.91,0.53
121,bolivia (plurinational state of),Malaria,Malaria vaccine,0 to 4 y,1064,912,290,2537,625,1386,,,,,,,3,248,44.16812515,3745.113158,8,3565,36,,,andean latin america,latin america and caribbean,eligible,8.76,prevention,Malaria prevention,0.91,0.53
121,bolivia (plurinational state of),Tuberculosis,Preventive therapy for TB,adults,1598,1120,220,5812,645,1878,,,,,,,651,23856,52657.6,1928959.8,3.45,3566,64,,,andean latin america,latin america and caribbean,eligible,26.45,prevention,Tuberculosis prevention,0.91,0.53
121,bolivia (plurinational state of),HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1847,981,118,8582,470,2145,,,,,,,3971,1495,12512.2,4711.6,58.2,3566,93.5,,,andean latin america,latin america and caribbean,eligible,72.98,prevention,HIV/AIDS prevention,0.91,0.53
121,bolivia (plurinational state of),HIV/AIDS,ART for prevention,adults,3331,1892,232,15063,899,3807,,,,,,,381,196,30841.3,15849,58.2,3566,93.5,,,andean latin america,latin america and caribbean,eligible,64.87,art,HIV/AIDS art,0.91,0.53
121,bolivia (plurinational state of),Malaria,Bed nets,all ages,3936,3410,1063,9685,2299,4992,,,,,,,1,129,179.6197639,15541.36498,0.72,3565,44,,,andean latin america,latin america and caribbean,eligible,9.11,prevention,Malaria prevention,0.91,0.53
121,bolivia (plurinational state of),HIV/AIDS,ART for prevention,0 to 9 y,4666,2693,296,21456,1194,5302,,,,,,,466,23,13141.8,642.9,133.5,3566,93.5,,,andean latin america,latin america and caribbean,eligible,72.37,art,HIV/AIDS art,0.91,0.53
121,bolivia (plurinational state of),HIV/AIDS,PREP for heterosexuals,adults,15948,8790,757,76855,3951,17289,1940,,,2176,,,381,196,30841.3,15849,28.8,3566,67,,,andean latin america,latin america and caribbean,eligible,101.57,prevention,HIV/AIDS prevention,0.91,0.53
121,bolivia (plurinational state of),HIV/AIDS,PREP for MSM,adults,18940,10213,960,93562,4839,21320,1940,,,2176,,,239,127,19336.6,10246.6,28.8,3566,67,,,andean latin america,latin america and caribbean,eligible,97.44,prevention,HIV/AIDS prevention,0.91,0.53
193,botswana,Syphilis,Antental syphilis screening,0 to 11 m,6,5,2,16,4,8,,41,41,,1,1,13647,0,6416.3,0,0.6,7451,,86,99,southern sub-saharan africa,sub-saharan africa,eligible,9.29,prevention,Syphilis prevention,0.42,0.52
193,botswana,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1641,14753,38387.7,345024.2,11.27,7451,93,,,southern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.42,0.52
193,botswana,Tuberculosis,BCG vaccine against TB,0 to 4 y,187,128,22,680,70,228,,,,,,,1972,7090,4664.8,16769.4,0.01,7451,80,,,southern sub-saharan africa,sub-saharan africa,eligible,31.63,prevention,Tuberculosis prevention,0.42,0.52
193,botswana,Malaria,IPT for pregnant women,0 to 11 m,605,500,155,1595,345,764,,,,,1,,120,48,56.40637075,22.61458379,3.6,7451,61,,,southern sub-saharan africa,sub-saharan africa,not eligible,10.31,prevention,Malaria prevention,0.42,0.52
193,botswana,Tuberculosis,Preventive therapy for TB,adults,708,490,92,2758,272,873,,,,,,,1999,18828,32657.9,307558.6,3.45,7451,64,,,southern sub-saharan africa,sub-saharan africa,eligible,30.04,prevention,Tuberculosis prevention,0.42,0.52
193,botswana,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1198,597,58,5811,263,1310,,,,,,,257791,347610,121200.3,163428.7,58.2,7451,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,99.51,prevention,HIV/AIDS prevention,0.42,0.52
193,botswana,Malaria,IPT for infants,0 to 11 m,1231,1015,331,3392,690,1528,,,,,1,,120,48,56.40637075,22.61458379,1.2,7451,30,,,southern sub-saharan africa,sub-saharan africa,not eligible,10.24,prevention,Malaria prevention,0.42,0.52
193,botswana,HIV/AIDS,ART for prevention,adults,2209,1183,150,10396,588,2541,,,,,,,17526,21422,286292.9,349922,58.2,7451,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,69.4,art,HIV/AIDS art,0.42,0.52
193,botswana,Tuberculosis,Xpert TB test,all ages,2222,1570,308,8115,953,2728,,1106,1106,,1,1,1641,14753,38387.7,345024.2,12.1,7451,,64.6,99,southern sub-saharan africa,sub-saharan africa,eligible,26.31,prevention,Tuberculosis prevention,0.42,0.52
193,botswana,Malaria,Malaria vaccine,0 to 4 y,3375,2862,895,8113,1950,4366,,1428,1428,,1,1,209,72,495.4242087,170.6139993,8,7451,36,,,southern sub-saharan africa,sub-saharan africa,not eligible,9.06,prevention,Malaria prevention,0.42,0.52
193,botswana,HIV/AIDS,ART for prevention,0 to 9 y,4062,2296,284,19059,1115,4675,,,,,,,807,223,3838,1060.9,133.5,7451,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,67.11,art,HIV/AIDS art,0.42,0.52
193,botswana,HIV/AIDS,PREP for heterosexuals,adults,4182,2268,207,20229,1062,4574,399,687,687,4639,1,1,17526,21422,286292.9,349922,28.8,7451,67,,,southern sub-saharan africa,sub-saharan africa,eligible,97.77,prevention,HIV/AIDS prevention,0.42,0.52
193,botswana,HIV/AIDS,PREP for MSM,adults,5419,2968,263,26577,1374,5798,399,687,687,4639,1,1,8556,8479,139760.1,138500.8,28.8,7451,67,,,southern sub-saharan africa,sub-saharan africa,eligible,101.09,prevention,HIV/AIDS prevention,0.42,0.52
193,botswana,Malaria,Bed nets,all ages,7255,6238,1909,17602,4214,9177,,,,,1,,50,77,1175.079398,1799.117931,0.72,7451,44,,,southern sub-saharan africa,sub-saharan africa,not eligible,9.22,prevention,Malaria prevention,0.42,0.52
201,burkina faso,Malaria,IPT for pregnant women,0 to 11 m,3,3,1,8,2,4,,,,,1,,58702,24614,519596.0546,217867.4713,3.6,786,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.03,prevention,Malaria prevention,0.31,0.26
201,burkina faso,Malaria,IPT for infants,0 to 11 m,6,5,2,17,4,8,,,,,1,,58702,24614,519596.0546,217867.4713,1.2,786,30,,,western sub-saharan africa,sub-saharan africa,eligible,8.86,prevention,Malaria prevention,0.31,0.26
201,burkina faso,Syphilis,Antental syphilis screening,0 to 11 m,12,10,3,30,7,15,,16,16,,1,1,7279,0,64426.3,0,0.6,786,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.34,prevention,Syphilis prevention,0.31,0.26
201,burkina faso,Malaria,Malaria vaccine,0 to 4 y,19,16,5,46,11,24,,120,120,,1,1,35939,34412,1453702.175,1391934.342,8,786,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.74,prevention,Malaria prevention,0.31,0.26
201,burkina faso,Malaria,Bed nets,all ages,36,32,11,90,22,44,,,,,1,,8484,30494,1925103.406,6919632.507,0.72,786,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.2,prevention,Malaria prevention,0.31,0.26
201,burkina faso,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1642,19540,372546.9,4433971.2,11.27,786,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.31,0.26
201,burkina faso,Tuberculosis,BCG vaccine against TB,0 to 4 y,193,116,17,746,62,220,,,,,,,3346,9569,135323,387063.1,0.01,786,80,,,western sub-saharan africa,sub-saharan africa,eligible,43.35,prevention,Tuberculosis prevention,0.31,0.26
201,burkina faso,Tuberculosis,Xpert TB test,all ages,499,359,72,1742,217,621,,,,,,,1642,19540,372546.9,4433971.2,12.1,786,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,24.19,prevention,Tuberculosis prevention,0.31,0.26
201,burkina faso,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",542,286,33,2527,136,619,,,,,,,6914,4860,61195.5,43014.2,58.2,786,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,77.28,prevention,HIV/AIDS prevention,0.31,0.26
201,burkina faso,HIV/AIDS,ART for prevention,adults,957,531,65,4384,256,1075,,,,,,,1084,704,133335.1,86612,58.2,786,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,67.76,art,HIV/AIDS art,0.31,0.26
201,burkina faso,Tuberculosis,Preventive therapy for TB,adults,1081,683,108,4955,370,1233,,,,,,,1859,29669,228631.4,3648802.9,3.45,786,64,,,western sub-saharan africa,sub-saharan africa,eligible,46.09,prevention,Tuberculosis prevention,0.31,0.26
201,burkina faso,HIV/AIDS,ART for prevention,0 to 9 y,1303,734,82,6206,336,1461,,,,,,,510,97,38194.3,7269.4,133.5,786,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,75.5,art,HIV/AIDS art,0.31,0.26
201,burkina faso,HIV/AIDS,PREP for heterosexuals,adults,11962,6576,580,55607,2999,13005,5778,26288,26288,39957,1,1,1084,704,133335.1,86612,28.8,786,67,,,western sub-saharan africa,sub-saharan africa,eligible,95.92,prevention,HIV/AIDS prevention,0.31,0.26
201,burkina faso,HIV/AIDS,PREP for MSM,adults,15196,8189,757,74770,3899,16877,5778,26288,26288,39957,1,1,561,249,68944.3,30629.4,28.8,786,67,,,western sub-saharan africa,sub-saharan africa,eligible,98.8,prevention,HIV/AIDS prevention,0.31,0.26
175,burundi,Malaria,IPT for pregnant women,0 to 11 m,4,4,1,12,3,6,,,,,1,,58077,27833,257577.1744,123440.6341,3.6,277,61,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.99,prevention,Malaria prevention,0.47,0.51
175,burundi,Malaria,IPT for infants,0 to 11 m,8,7,2,22,5,10,,,,,1,,58077,27833,257577.1744,123440.6341,1.2,277,30,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.38,prevention,Malaria prevention,0.47,0.51
175,burundi,Syphilis,Antental syphilis screening,0 to 11 m,23,20,6,60,14,29,,12,12,,1,1,1388,0,6157.5,0,0.6,277,,86,99,eastern sub-saharan africa,sub-saharan africa,eligible,9.41,prevention,Syphilis prevention,0.47,0.51
175,burundi,Malaria,Malaria vaccine,0 to 4 y,26,23,8,63,16,33,,398,398,,1,1,24746,38978,514452.3936,810342.6142,8,277,36,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.13,prevention,Malaria prevention,0.47,0.51
175,burundi,Malaria,Bed nets,all ages,28,24,8,66,17,35,,,,,1,,5144,34406,613949.3025,4106089.816,0.72,277,44,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.14,prevention,Malaria prevention,0.47,0.51
175,burundi,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,3248,22291,387570.8,2660249.6,11.27,277,93,,,eastern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.47,0.51
175,burundi,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",218,114,13,1042,54,247,,,,,,,11017,8894,48863,39446.6,58.2,277,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,82.06,prevention,HIV/AIDS prevention,0.47,0.51
175,burundi,Tuberculosis,Xpert TB test,all ages,369,265,54,1301,159,463,,,,,,,3248,22291,387570.8,2660249.6,12.1,277,,64.6,99,eastern sub-saharan africa,sub-saharan africa,eligible,24.13,prevention,Tuberculosis prevention,0.47,0.51
175,burundi,Tuberculosis,BCG vaccine against TB,0 to 4 y,373,185,22,1751,87,415,,,,,,,1969,11490,40936.5,238870,0.01,277,80,,,eastern sub-saharan africa,sub-saharan africa,eligible,81.06,prevention,Tuberculosis prevention,0.47,0.51
175,burundi,HIV/AIDS,ART for prevention,adults,386,213,25,1810,99,439,,,,,,,1467,1234,95817.9,80643.7,58.2,277,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,71.28,art,HIV/AIDS art,0.47,0.51
175,burundi,HIV/AIDS,ART for prevention,0 to 9 y,548,306,33,2565,140,612,,,,,,,647,125,25020.9,4851.7,133.5,277,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,77.03,art,HIV/AIDS art,0.47,0.51
175,burundi,Tuberculosis,Preventive therapy for TB,adults,695,392,50,3322,202,765,,,,,,,5196,32778,339488.4,2141394.5,3.45,277,64,,,eastern sub-saharan africa,sub-saharan africa,eligible,66.18,prevention,Tuberculosis prevention,0.47,0.51
175,burundi,HIV/AIDS,PREP for heterosexuals,adults,22103,12127,1065,104003,5545,24279,1137,10211,10211,93667,1,1,1467,1234,95817.9,80643.7,28.8,277,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,97.67,prevention,HIV/AIDS prevention,0.47,0.51
175,burundi,HIV/AIDS,PREP for MSM,adults,29090,15920,1413,142788,7260,31926,1137,10211,10211,93667,1,1,684,451,44693.9,29492.6,28.8,277,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,101.07,prevention,HIV/AIDS prevention,0.47,0.51
203,cabo verde,Syphilis,Antental syphilis screening,0 to 11 m,18,16,5,47,11,23,,,,,,,2508,0,265.7,0,0.6,3602,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.48,prevention,Syphilis prevention,0.84,0.49
203,cabo verde,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,360,13966,2029.8,78707.1,11.27,3602,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.84,0.49
203,cabo verde,Malaria,IPT for pregnant women,0 to 11 m,196,163,53,519,114,249,,,,,,,2919,159,309.223195,16.87009527,3.6,3603,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.87,prevention,Malaria prevention,0.84,0.49
203,cabo verde,Malaria,IPT for infants,0 to 11 m,399,329,107,1076,227,488,,,,,,,2919,159,309.223195,16.87009527,1.2,3603,30,,,western sub-saharan africa,sub-saharan africa,eligible,10.07,prevention,Malaria prevention,0.84,0.49
203,cabo verde,Malaria,Malaria vaccine,0 to 4 y,1097,941,298,2618,643,1427,,,,,,,881,239,468.3477951,126.9662143,8,3603,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.77,prevention,Malaria prevention,0.84,0.49
203,cabo verde,Tuberculosis,Xpert TB test,all ages,1116,799,155,4067,474,1376,,,,,,,360,13966,2029.8,78707.1,12.1,3602,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,26.31,prevention,Tuberculosis prevention,0.84,0.49
203,cabo verde,Tuberculosis,BCG vaccine against TB,0 to 4 y,1183,767,126,4625,417,1438,,,,,,,148,5665,78.5,3011.1,0.01,3602,80,,,western sub-saharan africa,sub-saharan africa,eligible,36.83,prevention,Tuberculosis prevention,0.84,0.49
203,cabo verde,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1453,754,87,6880,359,1676,,,,,,,9931,11527,1052.1,1221.1,58.2,3602,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,79.35,prevention,HIV/AIDS prevention,0.84,0.49
203,cabo verde,Tuberculosis,Preventive therapy for TB,adults,1960,1371,277,7335,785,2290,,,,,,,479,17803,1936.9,72026.5,3.45,3602,64,,,western sub-saharan africa,sub-saharan africa,eligible,26.48,prevention,Tuberculosis prevention,0.84,0.49
